time,voltage,clean_voltage,noise,heart_rate_bpm,rhythm_class,baseline_noise_level,muscle_noise_level,powerline_noise_level,powerline_frequency
0.042008401680336066,0.8132576509928323,0.8051763777299676,0.008081273262864681,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.04400880176035207,0.8090168884886889,0.8050391206545607,0.003977767834128181,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.04600920184036807,0.810386319661292,0.8048888700309649,0.005497449630327213,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.048009601920384073,0.8217877351251277,0.8047250570581204,0.017062678067007356,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.05001000200040008,0.8227002655208424,0.8045471174799117,0.018153148040930718,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.05201040208041608,0.825244104484847,0.8043544919886868,0.02088961249616012,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.05401080216043209,0.8259239474312422,0.8041466265342273,0.021777320897014923,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.05601120224044809,0.842503287968637,0.8039229734006453,0.03858031456799175,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.058011602320464095,0.8128144340503914,0.8036829914161437,0.009131442634247712,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.060012002400480095,0.8082622319597893,0.803426146446041,0.004836085513748211,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.0620124024804961,0.8022898441010696,0.8031519115414316,-0.0008620674403620361,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.0640128025605121,0.8160772245268375,0.8028597682151011,0.013217456311736448,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.06601320264052811,0.8221127262607288,0.8025492071698851,0.019563519090843796,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.0680136027205441,0.8111707998747313,0.8022197283140269,0.008951071560704415,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.07001400280056011,0.8061602439284804,0.8018708414545932,0.004289402473887215,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.07201440288057612,0.8082675838775476,0.8015020668870969,0.00676551699045073,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.07401480296059212,0.8241045093645325,0.8011129365664633,0.022991572798069213,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.07601520304060812,0.8234758543658665,0.8007029944733403,0.022772859892526184,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.07801560312062412,0.8182424923906598,0.8002717970625691,0.017970695328090754,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.08001600320064013,0.8018651476323373,0.7998189137692406,0.00204623386309662,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.08201640328065612,0.8082732839671609,0.7993439282204204,0.00892935574674051,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.08401680336067213,0.8056162393288715,0.798846438731236,0.006769800597635592,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.08601720344068814,0.8071624417095911,0.7983260585876792,0.008836383121911774,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.08801760352070415,0.8160155217745959,0.7977824166594668,0.01823310511512906,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.09001800360072014,0.8117369711882865,0.7972151583508531,0.014521812837433416,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.09201840368073615,0.8184080271433922,0.796623946117384,0.021784081026008286,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.09401880376075215,0.8122815180700282,0.7960084597421617,0.016273058327866546,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.09601920384076815,0.8129862385805252,0.7953683968071563,0.017617841773368847,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.09801960392078415,0.8134262701892357,0.7947034735604028,0.01872279662883289,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.10002000400080016,0.7877515170371493,0.794013425179038,-0.006261908141888702,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.10202040408081617,0.7965897030174273,0.7932980059981198,0.003291697019307478,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.10402080416083216,0.7934155336049801,0.7925569899646313,0.0008585436403487703,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.10602120424084817,0.791904433728505,0.7917901711855053,0.00011426254299974885,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.10802160432086418,0.7974337688163738,0.7909973640118276,0.006436404804546226,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.11002200440088018,0.8182145597568289,0.7901784031504988,0.02803615660633003,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.11202240448089618,0.7948675281649524,0.789333144067594,0.005534384097358381,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.11402280456091218,0.8139817538755996,0.788461463157506,0.025520290718093565,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.11602320464092819,0.7839990401753388,0.7875632576713703,-0.0035642174960314674,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.11802360472094418,0.7945123825864602,0.7866384457661578,0.0078739368203023,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.12002400480096019,0.7955338598856041,0.7856869666654493,0.009846893220154807,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1220244048809762,0.796408587466564,0.7847087805981119,0.011699806868452105,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1240248049609922,0.7957138365063801,0.7837038685559652,0.012009967950414882,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1260252050410082,0.7964632272729736,0.7826722322532118,0.013790995019761802,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1280256051210242,0.7858344753973434,0.7816138940693763,0.00422058132796707,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1300260052010402,0.7865227833886667,0.780528896766343,0.005993886622323672,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.13202640528105622,0.801604837723854,0.7794173031925313,0.02218753453132268,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.13402680536107223,0.7901637779342151,0.778279196036229,0.01188458189798618,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1360272054410882,0.7764074582747397,0.7771146776909635,-0.0007072194162239011,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1380276055211042,0.774000078769536,0.775923869774847,-0.0019237910053108828,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.14002800560112022,0.7717748351777592,0.7747069127650872,-0.0029320775873279345,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.14202840568113623,0.7828041445966184,0.7734639656474602,0.009340178949158121,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.14402880576115223,0.7767588802608629,0.7721952056932315,0.004563674567631443,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.14602920584116824,0.7820768582924108,0.7709008279004156,0.011176030391995186,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.14802960592118425,0.771359961500568,0.7695810445096831,0.0017789169908848507,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.15003000600120023,0.7790513092773758,0.7682360846457936,0.010815224631582125,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.15203040608121624,0.7848236650324918,0.7668661940209991,0.01795747101149273,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.15403080616123224,0.7742661510725184,0.765471634383861,0.008794516688657432,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.15603120624124825,0.7796787903267196,0.7640526829276195,0.015626107399100066,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.15803160632126426,0.7637812656370844,0.7626096319093567,0.0011716337277276213,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.16003200640128026,0.7622714654500269,0.7611427884014842,0.0011286770485426597,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.16203240648129627,0.7580953393044961,0.7596524737080435,-0.0015571344035472919,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.16403280656131225,0.7471620688212003,0.7581390228241028,-0.010976954002902582,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.16603320664132826,0.7644028226585774,0.7566027838810472,0.0078000387775302655,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.16803360672134426,0.7554238295321271,0.7550441180560531,0.0003797114760739383,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.17003400680136027,0.7621011521873129,0.7534633989430444,0.008637753244268468,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.17203440688137628,0.7679880120788772,0.7518610122807032,0.01612699979817401,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.17403480696139229,0.7670096373439265,0.7502373550758404,0.016772282268086025,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1760352070414083,0.7667747285034209,0.7485928354947519,0.01818189300866902,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.17803560712142427,0.754687847432943,0.7469278726082468,0.007759974824696251,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.18003600720144028,0.7466606898782008,0.7452428958789473,0.001417793999253421,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1820364072814563,0.7462697888635385,0.7435383448414266,0.0027314440221119438,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1840368073614723,0.7268953183857776,0.7418146682672659,-0.014919349881488367,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1860372074414883,0.7287815563060385,0.7400723241417847,-0.011290767835746255,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1880376075215043,0.7308739743004028,0.7383117794923449,-0.007437805191942168,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.19003800760152031,0.7355196832777118,0.7365335097863491,-0.0010138265086373714,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1920384076815363,0.7506912970886681,0.7347379990811558,0.01595329800751233,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1940388077615523,0.7357989620303916,0.7329257388616863,0.002873223168705319,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.1960392078415683,0.7381968247103847,0.7310972279349637,0.007099596775421005,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.19803960792158432,0.7511284126993605,0.7292529724301113,0.021875440269249202,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.20004000800160032,0.7284623258272926,0.7273934855972456,0.0010688402300470508,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.20204040808161633,0.7353164786135065,0.7255192872391615,0.009797191374344982,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.20404080816163234,0.7146614088092097,0.7236309038303822,-0.008969495021172533,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.20604120824164834,0.7211019252895458,0.7217288675703629,-0.0006269422808171284,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.20804160832166432,0.7135283119124979,0.7198137163194557,-0.006285404406957825,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.21004200840168033,0.7206864496141614,0.7178859935989099,0.0028004560152514683,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.21204240848169634,0.7331199918184557,0.7159462483365022,0.017173743481953427,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.21404280856171234,0.7045414989625695,0.7139950346333603,-0.009453535670790911,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.21604320864172835,0.7237290247935834,0.7120329116060641,0.011696113187519293,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.21804360872174436,0.7165931212656691,0.7100604426770293,0.006532678588639776,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.22004400880176037,0.7022350359697738,0.7080781955619608,-0.005843159592187064,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.22204440888177635,0.6883090571018565,0.7060867422698501,-0.017777685167993554,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.22404480896179235,0.700875595442868,0.7040866588463311,-0.003211063403463142,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.22604520904180836,0.6930720621575858,0.7020785252950531,-0.009006463137467328,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.22804560912182437,0.701119830993252,0.7000629251694444,0.0010569058238077292,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.23004600920184037,0.6994886510558866,0.6980404452102729,0.001448205845613823,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.23204640928185638,0.7160637484528297,0.6960116753456439,0.020052073107185847,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2340468093618724,0.6951489983097346,0.6939772086134555,0.0011717896962791488,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.23604720944188837,0.683505583864922,0.691937640984991,-0.008432057120069026,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.23804760952190437,0.6913241957350179,0.6898935711685547,0.001430624566463297,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.24004800960192038,0.686488143536535,0.6878456001768606,-0.0013574566403255662,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2420484096819364,0.693932135998372,0.6857943313096138,0.008137804688758271,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2440488097619524,0.685540569704248,0.6837403700985204,0.0018001996057276717,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2460492098419684,0.6795792599717955,0.6816843241356765,-0.0021050641638810344,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2480496099219844,0.6917916090339015,0.6796268027799653,0.012164806253936107,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2500500100020004,0.6650090518379191,0.6775684169731009,-0.012559365135181714,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2520504100820164,0.6711855335338688,0.6755097791693317,-0.004324245635462946,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2540508101620324,0.6669459498994935,0.6734515032431083,-0.0065055533436148005,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2560512102420484,0.6694045022941567,0.6713942041429337,-0.0019897018487769974,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2580516103220644,0.6542961319000463,0.6693384977749052,-0.015042365874858871,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2600520104020804,0.6701426573846564,0.6672850009253801,0.0028576564592762465,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.26205241048209643,0.6564531291307,0.6652343311017455,-0.008781201971045479,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.26405281056211244,0.6402133985525634,0.6631871062155233,-0.022973707662959898,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.26605321064212845,0.6437792082554945,0.661143944495525,-0.017364736240030525,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.26805361072214445,0.6580337513423252,0.659105464427842,-0.0010717130855167542,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.27005401080216046,0.664370498191557,0.6570722844846114,0.007298213706945661,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2720544108821764,0.6767465346246393,0.6550450228372717,0.021701511787367518,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2740548109621924,0.6850471755761657,0.6530242972990881,0.032022878277077574,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2760552110422084,0.6555879613932902,0.6510107252425491,0.004577236150741146,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.27805561112222443,0.6362093251086188,0.6490049233466181,-0.012795598237999218,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.28005601120224044,0.6191217694273525,0.647007507205047,-0.027885737777694465,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.28205641128225645,0.6399785014430083,0.6450190912983366,-0.005040589855328324,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.28405681136227245,0.6258706394028695,0.6430402888247451,-0.0171696494218756,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.28605721144228846,0.6292181004672817,0.6410717116623047,-0.011853611195023064,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.28805761152230447,0.6278051409684829,0.6391139697630497,-0.011308828794566742,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2900580116023205,0.6339015439834025,0.6371676710337917,-0.0032661270503891813,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2920584116823365,0.6470254410507049,0.6352334212521493,0.011792019798555577,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2940588117623525,0.6362771401288103,0.6333118238957595,0.002965316233050815,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2960592118423685,0.6298142704236966,0.631403479897963,-0.0015892094742663712,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.2980596119223845,0.6159171475622411,0.6295089870220949,-0.013591839459853773,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.30006001200240046,0.6039786128865746,0.6276289398315529,-0.02365032694497829,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.30206041208241646,0.6118935884161296,0.6257639295086508,-0.0138703410925212,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.30406081216243247,0.6134426058988934,0.623914543697515,-0.010471937798621503,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3060612122424485,0.6314986769743857,0.6220813660449627,0.009417310929423012,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3080616123224645,0.6146946027628397,0.6202649755660086,-0.005570372803168872,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3100620124024805,0.6245937589251594,0.6184659466357166,0.006127812289442764,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3120624124824965,0.6093152979051426,0.6166848487199743,-0.0073695508148317115,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3140628125625125,0.6008564835719887,0.6149222461762159,-0.014065762604227223,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3160632126425285,0.6000591146259532,0.6131786976776012,-0.013119583051648065,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3180636127225445,0.5980379887656305,0.6114547554380363,-0.013416766672405774,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3200640128025605,0.6230450436789177,0.6097509652053422,0.013294078473575402,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.32206441288257653,0.5877809350374755,0.608067865972928,-0.020286930935452457,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.32406481296259254,0.6026189390257761,0.6064059895801274,-0.003787050554351223,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.32606521304260855,0.5836557851896019,0.6047658602753538,-0.021110075085751894,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3280656131226245,0.6038015523402197,0.6031479935363382,0.0006535588038814781,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3300660132026405,0.599439110873016,0.6015528960376008,-0.0021137851645847503,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3320664132826565,0.5944555150836426,0.5999810654864043,-0.0055255504027617005,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3340668133626725,0.5947727391311314,0.5984329897603664,-0.00366025062923503,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.33606721344268853,0.5854838567419035,0.5969091470928451,-0.011425290350941614,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.33806761352270454,0.5926947890961035,0.5954100041635901,-0.0027152150674866217,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.34006801360272054,0.578318655462168,0.5939360158495688,-0.015617360387400855,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.34206841368273655,0.5659473646916204,0.5924876252249665,-0.026540260533346002,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.34406881376275256,0.5626846558086835,0.591065262924465,-0.028380607115781484,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.34606921384276856,0.5770963933038957,0.5896693464291048,-0.012572953125209074,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.34806961392278457,0.5925172834215247,0.5883002792745856,0.004217004146939021,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3500700140028006,0.578738116650755,0.5869584497578476,-0.008220333107092631,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3520704140828166,0.5762867322633677,0.585644230927417,-0.009357498664049287,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3540708141628326,0.5794547765468381,0.5843579802276875,-0.004903203680849394,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.35607121424284854,0.5872434030584601,0.5831000384300552,0.004143364628404974,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.35807161432286455,0.5714722702383039,0.5818707289149296,-0.010398458676625724,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.36007201440288056,0.56008548487346,0.5806703565407924,-0.020584871667332368,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.36207241448289657,0.5720501365601748,0.5794992075564136,-0.007449070996238791,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3640728145629126,0.5626503356706174,0.5783575488227606,-0.015707213152143133,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3660732146429286,0.5740256917265186,0.5772456273086523,-0.0032199355821336587,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3680736147229446,0.5611458977929401,0.5761636686843062,-0.015017770891366109,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3700740148029606,0.5482928442053385,0.5751118770548113,-0.026819032849472756,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3720744148829766,0.5481498624413511,0.5740904346504816,-0.02594057220913048,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3740748149629926,0.5797513050553527,0.5730995010971521,0.006651803958200567,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3760752150430086,0.5785691216111959,0.5721392126022992,0.006429909008896781,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3780756151230246,0.5552190776047232,0.571209681414066,-0.015990603809342842,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.38007601520304063,0.5493179569807336,0.5703109956602095,-0.020993038679475922,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.38207641528305664,0.5657050695528126,0.5694432188867992,-0.0037381493339865126,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3840768153630726,0.5373750875948826,0.5686063894977165,-0.031231301902833866,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3860772154430886,0.5402460285738707,0.5678005204802318,-0.02755449190636104,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3880776155231046,0.5585944663259885,0.5670255993380169,-0.008431133012028302,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3900780156031206,0.5504111102727272,0.5662815879085511,-0.015870477635823953,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3920784156831366,0.5565888614154684,0.5655684221708255,-0.008979560755357066,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.3940788157631526,0.5554371125023927,0.5648860122748398,-0.009448899772447065,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.39607921584316863,0.5593258639250573,0.5642342427229986,-0.004908378797941251,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.39807961592318464,0.5677125648392701,0.5636129725115042,0.004099592327765872,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.40008001600320064,0.5505027223806058,0.5630220352806361,-0.012519312900030242,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.40208041608321665,0.5536047385579406,0.5624612397204456,-0.008856501162505064,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.40408081616323266,0.5241243089302883,0.5619303700565882,-0.037806061126299945,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.40608121624324867,0.545841017258942,0.5614291864593316,-0.015588169200389655,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
0.4080816163232647,0.5395710574107245,0.5609574255636695,-0.021386368152944975,75.0,Normal Sinus Rhythm,0.05,0.01,0.005,50
