time,voltage,clean_voltage,noise,heart_rate_bpm,rhythm_class,baseline_noise_level,muscle_noise_level,powerline_noise_level,powerline_frequency
0.05001000200040008,0.8666325345188051,0.8045471174799117,0.062085417038893385,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.05201040208041608,0.8664755114331119,0.8043544919886868,0.0621210194444251,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.05401080216043209,0.8785629242265705,0.8041466265342273,0.0744162976923431,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.05601120224044809,0.8493694525618978,0.8039229734006453,0.04544647916125241,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.058011602320464095,0.8652113246919615,0.8036829914161437,0.061528333275817755,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.060012002400480095,0.8070392212405374,0.803426146446041,0.003613074794496375,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.0620124024804961,0.8487813632356501,0.8031519115414316,0.04562945169421854,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.0640128025605121,0.8199072612170611,0.8028597682151011,0.017047493001960054,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.06601320264052811,0.8079356274702884,0.8025492071698851,0.005386420300403238,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.0680136027205441,0.8261643576919241,0.8022197283140269,0.02394462937789719,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.07001400280056011,0.853955886522649,0.8018708414545932,0.05208504506805578,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.07201440288057612,0.8358144360629142,0.8015020668870969,0.034312369175817224,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.07401480296059212,0.8546536735774527,0.8011129365664633,0.05354073701098936,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.07601520304060812,0.801416705848443,0.8007029944733403,0.0007137113751027602,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.07801560312062412,0.788765565248524,0.8002717970625691,-0.011506231814045077,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.08001600320064013,0.8599880584940321,0.7998189137692406,0.060169144724791526,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.08201640328065612,0.8541479578196238,0.7993439282204204,0.05480402959920344,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.08401680336067213,0.8200624678488909,0.798846438731236,0.021216029117654973,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.08601720344068814,0.8465958600462316,0.7983260585876792,0.048269801458552336,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.08801760352070415,0.868069020639242,0.7977824166594668,0.07028660397977511,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.09001800360072014,0.8507891121527054,0.7972151583508531,0.053573953801852266,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.09201840368073615,0.8374080752955604,0.796623946117384,0.04078412917817646,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.09401880376075215,0.8502158892870109,0.7960084597421617,0.05420742954484913,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.09601920384076815,0.8100683606280931,0.7953683968071563,0.014699963820936784,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.09801960392078415,0.8289983466144869,0.7947034735604028,0.03429487305408406,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.10002000400080016,0.8348401797636028,0.794013425179038,0.04082675458456487,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.10202040408081617,0.8363179462175966,0.7932980059981198,0.043019940219476714,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.10402080416083216,0.836827470341184,0.7925569899646313,0.04427048037655271,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.10602120424084817,0.8438662535641512,0.7917901711855053,0.05207608237864593,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.10802160432086418,0.8363627728128947,0.7909973640118276,0.04536540880106711,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.11002200440088018,0.8065862426573116,0.7901784031504988,0.01640783950681278,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.11202240448089618,0.8406455547550638,0.789333144067594,0.05131241068746976,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.11402280456091218,0.804778061555176,0.788461463157506,0.016316598397669954,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.11602320464092819,0.82567850736478,0.7875632576713703,0.03811524969340972,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.11802360472094418,0.8302831612164492,0.7866384457661578,0.04364471545029134,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.12002400480096019,0.8470625890490249,0.7856869666654493,0.06137562238357551,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1220244048809762,0.7936976192979923,0.7847087805981119,0.008988838699880389,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1240248049609922,0.8489314123688638,0.7837038685559652,0.0652275438128986,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1260252050410082,0.8075231588955318,0.7826722322532118,0.02485092664231998,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1280256051210242,0.8399478510692494,0.7816138940693763,0.05833395699987305,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1300260052010402,0.8029886579303666,0.780528896766343,0.022459761164023543,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.13202640528105622,0.8152383188909215,0.7794173031925313,0.03582101569839015,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.13402680536107223,0.8618006649341639,0.778279196036229,0.0835214688979349,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1360272054410882,0.8210424087556465,0.7771146776909635,0.043927731064682965,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1380276055211042,0.8524928573340527,0.775923869774847,0.07656898755920574,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.14002800560112022,0.8226064340972504,0.7747069127650872,0.04789952133216322,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.14202840568113623,0.8224328713488455,0.7734639656474602,0.048968905701385214,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.14402880576115223,0.8082893139498074,0.7721952056932315,0.03609410825657586,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.14602920584116824,0.8217594723852725,0.7709008279004156,0.05085864448485693,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.14802960592118425,0.7928398138268405,0.7695810445096831,0.023258769317157396,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.15003000600120023,0.7930531692186379,0.7682360846457936,0.0248170845728443,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.15203040608121624,0.8063723208126036,0.7668661940209991,0.0395061267916045,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.15403080616123224,0.8238994659419678,0.765471634383861,0.058427831558106776,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.15603120624124825,0.8139838007142123,0.7640526829276195,0.04993111778659276,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.15803160632126426,0.825771756822534,0.7626096319093567,0.06316212491317727,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.16003200640128026,0.8299443462896394,0.7611427884014842,0.06880155788815522,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.16203240648129627,0.7778021262941287,0.7596524737080435,0.01814965258608523,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.16403280656131225,0.783067746649708,0.7581390228241028,0.02492872382560514,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.16603320664132826,0.7731377496538603,0.7566027838810472,0.016534965772813055,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.16803360672134426,0.8505297251545963,0.7550441180560531,0.09548560709854323,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.17003400680136027,0.8176089618050774,0.7534633989430444,0.06414556286203295,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.17203440688137628,0.8187427255436486,0.7518610122807032,0.06688171326294538,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.17403480696139229,0.7737230724681595,0.7502373550758404,0.02348571739231905,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1760352070414083,0.7922362447661193,0.7485928354947519,0.043643409271367464,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.17803560712142427,0.7957784564292093,0.7469278726082468,0.04885058382096253,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.18003600720144028,0.7780005858247188,0.7452428958789473,0.03275768994577142,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1820364072814563,0.8086192056402066,0.7435383448414266,0.06508086079878009,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1840368073614723,0.8398221223168097,0.7418146682672659,0.09800745404954377,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1860372074414883,0.776528041574644,0.7400723241417847,0.036455717432859275,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1880376075215043,0.7744884647306866,0.7383117794923449,0.036176685238341576,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.19003800760152031,0.7717387882047062,0.7365335097863491,0.03520527841835706,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1920384076815363,0.8143992890056218,0.7347379990811558,0.07966128992446596,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1940388077615523,0.7948717871195672,0.7329257388616863,0.06194604825788089,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.1960392078415683,0.7669318761235053,0.7310972279349637,0.03583464818854166,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.19803960792158432,0.7723039818744998,0.7292529724301113,0.04305100944438846,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.20004000800160032,0.7599964791698474,0.7273934855972456,0.03260299357260181,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.20204040808161633,0.8004197857847418,0.7255192872391615,0.0749004985455803,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.20404080816163234,0.7753501642000272,0.7236309038303822,0.051719260369645,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.20604120824164834,0.7735727249505611,0.7217288675703629,0.05184385738019819,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.20804160832166432,0.7832058800777159,0.7198137163194557,0.06339216375826018,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.21004200840168033,0.7578581246397534,0.7178859935989099,0.03997213104084353,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.21204240848169634,0.7513541229240894,0.7159462483365022,0.03540787458758722,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.21404280856171234,0.7562578032940342,0.7139950346333603,0.04226276866067391,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.21604320864172835,0.7767948259655238,0.7120329116060641,0.06476191435945974,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.21804360872174436,0.7998757787942481,0.7100604426770293,0.08981533611721886,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.22004400880176037,0.7806279736039787,0.7080781955619608,0.07254977804201793,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.22204440888177635,0.7826619652690263,0.7060867422698501,0.07657522299917614,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.22404480896179235,0.754652516652303,0.7040866588463311,0.05056585780597194,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.22604520904180836,0.7351283952459166,0.7020785252950531,0.03304986995086349,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.22804560912182437,0.7565245868575246,0.7000629251694444,0.05646166168808015,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.23004600920184037,0.744787499897027,0.6980404452102729,0.04674705468675414,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.23204640928185638,0.7151958455469808,0.6960116753456439,0.019184170201336885,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2340468093618724,0.7437197729586129,0.6939772086134555,0.04974256434515744,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.23604720944188837,0.753180200212668,0.691937640984991,0.06124255922767702,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.23804760952190437,0.7441043296789516,0.6898935711685547,0.0542107585103969,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.24004800960192038,0.7798984251137095,0.6878456001768606,0.09205282493684898,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2420484096819364,0.7508051508312202,0.6857943313096138,0.06501081952160645,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2440488097619524,0.7619023908724805,0.6837403700985204,0.07816202077396,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2460492098419684,0.7359320149485923,0.6816843241356765,0.054247690812915764,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2480496099219844,0.7346076407523314,0.6796268027799653,0.05498083797236606,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2500500100020004,0.7195665963438639,0.6775684169731009,0.041998179370762966,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2520504100820164,0.7450029609585446,0.6755097791693317,0.06949318178921278,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2540508101620324,0.7469336765600028,0.6734515032431083,0.07348217331689445,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2560512102420484,0.714791858131367,0.6713942041429337,0.043397653988433364,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2580516103220644,0.7241996559989716,0.6693384977749052,0.054861158224066404,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2600520104020804,0.7203647191174343,0.6672850009253801,0.05307971819205411,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.26205241048209643,0.7305083375114346,0.6652343311017455,0.06527400640968915,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.26405281056211244,0.7315859685795818,0.6631871062155233,0.06839886236405848,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.26605321064212845,0.7143677281176355,0.661143944495525,0.053223783622110436,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.26805361072214445,0.7414032514594521,0.659105464427842,0.08229778703161009,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.27005401080216046,0.7302530186983159,0.6570722844846114,0.07318073421370452,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2720544108821764,0.6715786162217643,0.6550450228372717,0.01653359338449257,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2740548109621924,0.7129358861061846,0.6530242972990881,0.05991158880709653,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2760552110422084,0.735426224849056,0.6510107252425491,0.08441549960650682,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.27805561112222443,0.6705921559971637,0.6490049233466181,0.02158723265054561,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.28005601120224044,0.7050316420243983,0.647007507205047,0.058024134819351356,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.28205641128225645,0.7379547072157255,0.6450190912983366,0.09293561591738896,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.28405681136227245,0.6943846556228698,0.6430402888247451,0.051344366798124735,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.28605721144228846,0.7137318080699986,0.6410717116623047,0.07266009640769387,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.28805761152230447,0.6857629241946483,0.6391139697630497,0.04664895443159862,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2900580116023205,0.7404206634736799,0.6371676710337917,0.10325299243988821,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2920584116823365,0.6962549753356447,0.6352334212521493,0.061021554083495404,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2940588117623525,0.6913068488148308,0.6333118238957595,0.057995024919071436,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2960592118423685,0.7152503125226575,0.631403479897963,0.08384683262469445,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.2980596119223845,0.7033478290670682,0.6295089870220949,0.0738388420449733,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.30006001200240046,0.6776193550914775,0.6276289398315529,0.04999041525992461,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.30206041208241646,0.6882370717316213,0.6257639295086508,0.062473142222970464,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.30406081216243247,0.7138708186775614,0.623914543697515,0.08995627498004645,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3060612122424485,0.6872148435241106,0.6220813660449627,0.06513347747914792,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3080616123224645,0.6486652695364091,0.6202649755660086,0.028400293970400604,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3100620124024805,0.6831060592970024,0.6184659466357166,0.06464011266128583,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3120624124824965,0.6484746501817187,0.6166848487199743,0.03178980146174434,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3140628125625125,0.7125856952989262,0.6149222461762159,0.09766344912271036,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3160632126425285,0.6870434093707051,0.6131786976776012,0.0738647116931038,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3180636127225445,0.6697919857202075,0.6114547554380363,0.05833723028217119,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3200640128025605,0.6761892582265481,0.6097509652053422,0.06643829302120587,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.32206441288257653,0.6482934799887421,0.608067865972928,0.040225614015814176,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.32406481296259254,0.6564882052210048,0.6064059895801274,0.05008221564087739,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.32606521304260855,0.6903104314693322,0.6047658602753538,0.08554457119397846,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3280656131226245,0.7077394403633911,0.6031479935363382,0.10459144682705286,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3300660132026405,0.673939077809521,0.6015528960376008,0.07238618177192029,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3320664132826565,0.6595423845615154,0.5999810654864043,0.05956131907511112,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3340668133626725,0.6575881109792042,0.5984329897603664,0.05915512121883782,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.33606721344268853,0.6503968800792126,0.5969091470928451,0.05348773298636746,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.33806761352270454,0.711952589341429,0.5954100041635901,0.11654258517783891,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.34006801360272054,0.6594713176120016,0.5939360158495688,0.06553530176243284,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.34206841368273655,0.698394948745126,0.5924876252249665,0.10590732352015952,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.34406881376275256,0.6757682960984863,0.591065262924465,0.08470303317402128,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.34606921384276856,0.6076800323548642,0.5896693464291048,0.018010685925759357,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.34806961392278457,0.6321722931321371,0.5883002792745856,0.043872013857551455,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3500700140028006,0.6379403276129587,0.5869584497578476,0.05098187785511111,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3520704140828166,0.6557459443686279,0.585644230927417,0.07010171344121086,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3540708141628326,0.6578909477995177,0.5843579802276875,0.07353296757183024,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.35607121424284854,0.7174784769589475,0.5831000384300552,0.13437843852889236,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.35807161432286455,0.6255368777076086,0.5818707289149296,0.04366614879267898,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.36007201440288056,0.6445349067924181,0.5806703565407924,0.06386455025162577,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.36207241448289657,0.6479767615290412,0.5794992075564136,0.06847755397262759,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3640728145629126,0.6360665831006058,0.5783575488227606,0.057709034277845246,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3660732146429286,0.6438134626036791,0.5772456273086523,0.06656783529502688,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3680736147229446,0.6265972965622899,0.5761636686843062,0.05043362787798371,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3700740148029606,0.6544591483691012,0.5751118770548113,0.07934727131428995,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3720744148829766,0.6618685795108508,0.5740904346504816,0.08777814486036922,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3740748149629926,0.6525574593830445,0.5730995010971521,0.07945795828589236,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3760752150430086,0.6505851849299716,0.5721392126022992,0.07844597232767249,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3780756151230246,0.6635252814038937,0.571209681414066,0.0923155999898276,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.38007601520304063,0.6544431834594289,0.5703109956602095,0.08413218779921944,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.38207641528305664,0.6425585517944756,0.5694432188867992,0.07311533290767641,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3840768153630726,0.6253851904731801,0.5686063894977165,0.05677880097546358,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3860772154430886,0.6442392680067016,0.5678005204802318,0.07643874752646987,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3880776155231046,0.6544218206798604,0.5670255993380169,0.08739622134184354,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3900780156031206,0.6611580524457271,0.5662815879085511,0.09487646453717599,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3920784156831366,0.6398915993895572,0.5655684221708255,0.07432317721873169,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.3940788157631526,0.625001561550453,0.5648860122748398,0.06011554927561323,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.39607921584316863,0.6184045609194874,0.5642342427229986,0.05417031819648873,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.39807961592318464,0.6124903425434595,0.5636129725115042,0.0488773700319552,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.40008001600320064,0.6485847877613814,0.5630220352806361,0.08556275248074525,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.40208041608321665,0.629145236889267,0.5624612397204456,0.06668399716882142,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.40408081616323266,0.6406595535668727,0.5619303700565882,0.07872918351028442,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.40608121624324867,0.6492272789407976,0.5614291864593316,0.08779809248146603,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.4080816163232647,0.6214286187704977,0.5609574255636695,0.06047119320682827,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.4100820164032807,0.6479597836462183,0.560514801241761,0.08744498240445729,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
0.4120824164832967,0.6496629056829779,0.5601010053054085,0.08956190037756934,75.0,Normal Sinus Rhythm,0.1,0.02,0.01,60
